gameid,teamid,location
21200927,1610612737,home
21200928,1610612752,home
21200929,1610612764,home
21200930,1610612763,home
21200931,1610612743,home
21200932,1610612756,home
21200933,1610612744,home
21200934,1610612760,home
21200935,1610612747,home
21200936,1610612761,home
21200937,1610612753,home
21200938,1610612748,home
21200939,1610612740,home
21200940,1610612750,home
21200941,1610612758,home
21200942,1610612746,home
21200943,1610612755,home
21200944,1610612759,home
21200945,1610612762,home
21200946,1610612756,home
21200947,1610612744,home
21200948,1610612766,home
21200949,1610612753,home
21200950,1610612739,home
21200951,1610612751,home
21200952,1610612748,home
21200953,1610612749,home
21200954,1610612750,home
21200955,1610612757,home
21200956,1610612755,home
21200957,1610612764,home
21200958,1610612754,home
21200959,1610612738,home
21200960,1610612737,home
21200961,1610612745,home
21200962,1610612760,home
21200963,1610612758,home
21200964,1610612743,home
21200965,1610612746,home
21200966,1610612744,home
21200967,1610612759,home
21200968,1610612757,home
21200969,1610612761,home
21200970,1610612764,home
21200971,1610612754,home
21200972,1610612737,home
21200973,1610612745,home
21200974,1610612760,home
21200975,1610612749,home
21200976,1610612742,home
21200977,1610612743,home
21200978,1610612744,home
21200979,1610612764,home
21200980,1610612738,home
21200981,1610612755,home
21200982,1610612759,home
21200983,1610612762,home
21200984,1610612757,home
21200985,1610612761,home
21200986,1610612749,home
21200987,1610612746,home
21200988,1610612745,home
21200989,1610612750,home
21200990,1610612742,home
21200991,1610612751,home
21200992,1610612747,home
21200993,1610612755,home
21200994,1610612766,home
21200995,1610612739,home
21200996,1610612737,home
21200997,1610612765,home
21200998,1610612738,home
21200999,1610612741,home
21201000,1610612763,home
21201001,1610612740,home
21201002,1610612756,home
21201003,1610612762,home
21201004,1610612754,home
21201005,1610612749,home
21201006,1610612760,home
21201007,1610612758,home
21201008,1610612766,home
21201009,1610612739,home
21201010,1610612752,home
21201011,1610612737,home
21201012,1610612763,home
21201013,1610612740,home
21201014,1610612745,home
21201015,1610612742,home
21201016,1610612759,home
21201017,1610612756,home
21201018,1610612746,home
21201019,1610612741,home
21201020,1610612743,home
21201021,1610612758,home
21201022,1610612761,home
21201023,1610612753,home
21201024,1610612754,home
21201025,1610612737,home
21201026,1610612748,home
21201027,1610612740,home
21201028,1610612745,home
21201029,1610612742,home
21201030,1610612759,home
21201031,1610612756,home
21201032,1610612747,home
21201033,1610612766,home
21201034,1610612752,home
21201035,1610612741,home
21201036,1610612763,home
21201037,1610612743,home
21201038,1610612746,home
21201039,1610612744,home
21201040,1610612749,home
21201041,1610612748,home
21201042,1610612745,home
21201043,1610612760,home
21201044,1610612750,home
21201045,1610612742,home
21201046,1610612756,home
21201047,1610612758,home
21201048,1610612764,home
21201049,1610612753,home
21201050,1610612754,home
21201051,1610612740,home
21201052,1610612762,home
21201053,1610612744,home
21201054,1610612738,home
21201055,1610612765,home
21201056,1610612742,home
21201057,1610612761,home
21201058,1610612755,home
21201059,1610612766,home
21201060,1610612739,home
21201061,1610612752,home
21201062,1610612741,home
21201063,1610612740,home
21201064,1610612745,home
21201065,1610612760,home
21201066,1610612750,home
21201067,1610612759,home
21201068,1610612762,home
21201069,1610612744,home
21201070,1610612757,home
21201071,1610612749,home
21201072,1610612742,home
21201073,1610612756,home
21201074,1610612753,home
21201075,1610612738,home
21201076,1610612752,home
21201077,1610612765,home
21201078,1610612739,home
21201079,1610612763,home
21201080,1610612740,home
21201081,1610612750,home
21201082,1610612759,home
21201083,1610612743,home
21201084,1610612757,home
21201085,1610612742,home
21201086,1610612737,home
21201087,1610612755,home
21201088,1610612745,home
21201089,1610612750,home
21201090,1610612749,home
21201091,1610612762,home
21201092,1610612756,home
21201093,1610612758,home
21201094,1610612744,home
21201095,1610612764,home
21201096,1610612740,home
21201097,1610612741,home
21201098,1610612759,home
21201099,1610612752,home
21201100,1610612761,home
21201101,1610612737,home
21201102,1610612749,home
21201103,1610612763,home
21201104,1610612745,home
21201105,1610612750,home
21201106,1610612762,home
21201107,1610612746,home
21201108,1610612764,home
21201109,1610612748,home
21201110,1610612747,home
21201111,1610612761,home
21201112,1610612766,home
21201113,1610612737,home
21201114,1610612739,home
21201115,1610612738,home
21201116,1610612749,home
21201117,1610612759,home
21201118,1610612762,home
21201119,1610612758,home
21201120,1610612757,home
21201121,1610612746,home
21201122,1610612744,home
21201123,1610612751,home
21201124,1610612743,home
21201125,1610612760,home
21201126,1610612766,home
21201127,1610612738,home
21201128,1610612752,home
21201129,1610612737,home
21201130,1610612754,home
21201131,1610612741,home
21201132,1610612750,home
21201133,1610612762,home
21201134,1610612756,home
21201135,1610612758,home
21201136,1610612757,home
21201137,1610612747,home
21201138,1610612764,home
21201139,1610612751,home
21201140,1610612748,home
21201141,1610612750,home
21201142,1610612749,home
21201143,1610612759,home
21201144,1610612743,home
21201145,1610612760,home
21201146,1610612746,home
21201147,1610612738,home
21201148,1610612739,home
21201149,1610612758,home
21201150,1610612765,home
21201151,1610612744,home
21201152,1610612756,home
21201153,1610612757,home
21201154,1610612754,home
21201155,1610612751,home
21201156,1610612752,home
21201157,1610612748,home
21201158,1610612741,home
21201159,1610612763,home
21201160,1610612745,home
21201161,1610612762,home
21201162,1610612747,home
21201163,1610612744,home
21201164,1610612755,home
21201165,1610612764,home
21201166,1610612753,home
21201167,1610612739,home
21201168,1610612738,home
21201169,1610612742,home
21201170,1610612758,home
21201171,1610612757,home
21201172,1610612743,home
21201173,1610612746,home
21201174,1610612741,home
21201175,1610612744,home
21201176,1610612761,home
21201177,1610612764,home
21201178,1610612754,home
21201179,1610612737,home
21201180,1610612748,home
21201181,1610612765,home
21201182,1610612739,home
21201183,1610612740,home
21201184,1610612745,home
21201185,1610612742,home
21201186,1610612759,home
21201187,1610612762,home
21201188,1610612757,home
21201189,1610612747,home
21201190,1610612766,home
21201191,1610612753,home
21201192,1610612763,home
21201193,1610612750,home
21201194,1610612748,home
21201195,1610612761,home
21201196,1610612752,home
21201197,1610612755,home
21201198,1610612743,home
21201199,1610612740,home
21201200,1610612745,home
21201201,1610612747,home
21201202,1610612766,home
21201203,1610612753,home
21201204,1610612739,home
21201205,1610612751,home
21201206,1610612765,home
21201207,1610612749,home
21201208,1610612742,home
21201209,1610612760,home
21201210,1610612750,home
21201211,1610612756,home
21201212,1610612744,home
21201213,1610612737,home
21201214,1610612738,home
21201215,1610612746,home
21201216,1610612761,home
21201217,1610612751,home
21201218,1610612752,home
21201219,1610612766,home
21201220,1610612748,home
21201221,1610612754,home
21201222,1610612741,home
21201223,1610612763,home
21201224,1610612742,home
21201225,1610612759,home
21201226,1610612760,home
21201227,1610612743,home
21201228,1610612747,home
21201229,1610612758,home
21300001,1610612754,home
21300002,1610612748,home
21300003,1610612747,home
21300004,1610612739,home
21300005,1610612755,home
21300006,1610612761,home
21300007,1610612765,home
21300008,1610612752,home
21300009,1610612745,home
21300010,1610612750,home
21300011,1610612740,home
21300012,1610612742,home
21300013,1610612759,home
21300014,1610612762,home
21300015,1610612756,home
21300016,1610612758,home
21300017,1610612744,home
21300018,1610612741,home
21300019,1610612746,home
21300020,1610612766,home
21300021,1610612753,home
21300022,1610612764,home
21300023,1610612737,home
21300024,1610612738,home
21300025,1610612745,home
21300026,1610612763,home
21300027,1610612750,home
21300028,1610612751,home
21300029,1610612743,home
21300030,1610612756,home
21300031,1610612758,home
21300032,1610612747,home
21300033,1610612754,home
21300034,1610612755,home
21300035,1610612740,home
21300036,1610612742,home
21300037,1610612749,home
21300038,1610612762,home
21300039,1610612757,home
21300040,1610612744,home
21300041,1610612765,home
21300042,1610612748,home
21300043,1610612753,home
21300044,1610612760,home
21300045,1610612752,home
21300046,1610612747,home
21300047,1610612739,home
21300048,1610612755,home
21300049,1610612763,home
21300050,1610612746,home
21300051,1610612761,home
21300052,1610612751,home
21300053,1610612765,home
21300054,1610612752,home
21300055,1610612740,home
21300056,1610612742,home
21300057,1610612743,home
21300058,1610612757,home
21300059,1610612758,home
21300060,1610612766,home
21300061,1610612754,home
21300062,1610612753,home
21300063,1610612755,home
21300064,1610612738,home
21300065,1610612763,home
21300066,1610612749,home
21300067,1610612750,home
21300068,1610612759,home
21300069,1610612760,home
21300070,1610612748,home
21300071,1610612743,home
21300072,1610612745,home
21300073,1610612766,home
21300074,1610612754,home
21300075,1610612753,home
21300076,1610612755,home
21300077,1610612764,home
21300078,1610612765,home
21300079,1610612741,home
21300080,1610612750,home
21300081,1610612740,home
21300082,1610612759,home
21300083,1610612756,home
21300084,1610612757,home
21300085,1610612761,home
21300086,1610612737,home
21300087,1610612751,home
21300088,1610612739,home
21300089,1610612748,home
21300090,1610612745,home
21300091,1610612763,home
21300092,1610612749,home
21300093,1610612758,home
21300094,1610612752,home
21300095,1610612760,home
21300096,1610612756,home
21300097,1610612747,home
21300098,1610612766,home
21300099,1610612754,home
21300100,1610612755,home
21300101,1610612738,home
21300102,1610612741,home
21300103,1610612745,home
21300104,1610612762,home
21300105,1610612757,home
21300106,1610612746,home
21300107,1610612748,home
21300108,1610612742,home
21300109,1610612744,home
21300110,1610612747,home
21300111,1610612753,home
21300112,1610612755,home
21300113,1610612738,home
21300114,1610612763,home
21300115,1610612750,home
21300116,1610612737,home
21300117,1610612759,home
21300118,1610612743,home
21300119,1610612762,home
21300120,1610612757,home
21300121,1610612758,home
21300122,1610612746,home
21300123,1610612752,home
21300124,1610612744,home
21300125,1610612754,home
21300126,1610612761,home
21300127,1610612737,home
21300128,1610612738,home
21300129,1610612739,home
21300130,1610612748,home
21300131,1610612743,home
21300132,1610612756,home
21300133,1610612762,home
21300134,1610612747,home
21300135,1610612758,home
21300136,1610612766,home
21300137,1610612753,home
21300138,1610612764,home
21300139,1610612752,home
21300140,1610612741,home
21300141,1610612745,home
21300142,1610612750,home
21300143,1610612740,home
21300144,1610612749,home
21300145,1610612744,home
21300146,1610612746,home
21300147,1610612761,home
21300148,1610612758,home
21300149,1610612747,home
21300150,1610612751,home
21300151,1610612741,home
21300152,1610612760,home
21300153,1610612742,home
21300154,1610612762,home
21300155,1610612746,home
21300156,1610612764,home
21300157,1610612765,home
21300158,1610612748,home
21300159,1610612745,home
21300160,1610612758,home
21300161,1610612766,home
21300162,1610612739,home
21300163,1610612752,home
21300164,1610612753,home
21300165,1610612755,home
21300166,1610612737,home
21300167,1610612749,home
21300168,1610612750,home
21300169,1610612740,home
21300170,1610612759,home
21300171,1610612756,home
21300172,1610612742,home
21300173,1610612744,home
21300174,1610612760,home
21300175,1610612743,home
21300176,1610612766,home
21300177,1610612755,home
21300178,1610612761,home
21300179,1610612738,home
21300180,1610612765,home
21300181,1610612763,home
21300182,1610612750,home
21300183,1610612740,home
21300184,1610612742,home
21300185,1610612757,home
21300186,1610612747,home
21300187,1610612746,home
21300188,1610612754,home
21300189,1610612764,home
21300190,1610612737,home
21300191,1610612748,home
21300192,1610612745,home
21300193,1610612749,home
21300194,1610612759,home
21300195,1610612743,home
21300196,1610612744,home
21300197,1610612751,home
21300198,1610612746,home
21300199,1610612753,home
21300200,1610612760,home
21300201,1610612747,home
21300202,1610612766,home
21300203,1610612754,home
21300204,1610612765,home
21300205,1610612748,home
21300206,1610612763,home
21300207,1610612742,home
21300208,1610612759,home
21300209,1610612762,home
21300210,1610612757,home
21300211,1610612761,home
21300212,1610612764,home
21300213,1610612737,home
21300214,1610612740,home
21300215,1610612766,home
21300216,1610612753,home
21300217,1610612738,home
21300218,1610612751,home
21300219,1610612739,home
21300220,1610612765,home
21300221,1610612745,home
21300222,1610612749,home
21300223,1610612750,home
21300224,1610612760,home
21300225,1610612742,home
21300226,1610612756,home
