Date,Link,Day,Season,Team,Opp,Site,Final,Rest,Line,Total,SUm,ATSm,OUm,DPS,DPA,SUr,ATSr,OUr,ot,game id (string),match id,Home,Away
39411,,Sun,2007,Raptors,Bulls,home,93-78,0&0,-4.5,184,15,10.5,-13,-1.2,-11.8,W,W,U,0,20700192,20071125CHITOR,TOR,CHI
39418,,Sun,2007,Celtics,Cavaliers,home,80-70,1&1,-11.5,184,10,-1.5,-34,-17.8,-16.2,W,L,U,0,20700242,20071202CLEBOS,BOS,CLE
39418,,Sun,2007,Pistons,Nets,home,118-95,0&0,-8,184,23,15,29,22,7,W,W,O,0,20700246,20071202BKNDET,DET,BKN
39421,,Wed,2007,Hornets,Bulls,home,82-91,1&1,0,184.5,-9,-9,-11.5,-10.2,-1.2,L,L,U,0,20700265,20071205CHICHA,CHA,CHI
39423,,Fri,2007,Pistons,Bulls,home,91-98,1&1,-8,184,-7,-15,5,-5,10,L,L,O,0,20700279,20071207CHIDET,DET,CHI
39423,,Fri,2007,Seventysixers,Knicks,home,101-90,1&1,-4.5,184.5,11,6.5,6.5,6.5,0,W,W,O,0,20700276,20071207NYKPHI,PHI,NYK
39427,,Tue,2007,Hawks,Raptors,home,88-100,0&1,3,184,-12,-9,4,-2.5,6.5,L,L,O,0,20700307,20071211TORATL,ATL,TOR
39427,,Tue,2007,Nets,Clippers,home,82-91,1&1,-6.5,184.5,-9,-15.5,-11.5,-13.5,2,L,L,U,0,20700309,20071211LACBKN,BKN,LAC
39433,,Mon,2007,Trailblazers,Pelicans,home,88-76,0&1,1,184,12,13,-20,-3.5,-16.5,W,W,U,0,20700361,20071217NOPPOR,POR,NOP
39446,,Sun,2007,Trailblazers,Seventysixers,home,97-72,1&1,-7,184,25,18,-15,1.5,-16.5,W,W,U,0,20700444,20071230PHIPOR,POR,PHI
39447,,Mon,2007,Pelicans,Raptors,home,92-97,1&1,-6,184.5,-5,-11,4.5,-3.2,7.8,L,L,O,0,20700453,20071231TORNOP,NOP,TOR
39449,,Wed,2007,Cavaliers,Hawks,home,98-94,3&3,-5,184.5,4,-1,7.5,3.2,4.2,W,L,O,0,20700460,20080102ATLCLE,CLE,ATL
39471,,Thu,2007,Heat,Spurs,home,89-90,2&0,8.5,184.5,-1,7.5,-5.5,1,-6.5,L,W,U,0,20700622,20080124SASMIA,MIA,SAS
39472,,Fri,2007,Trailblazers,Rockets,home,79-89,1&1,-2,184.5,-10,-12,-16.5,-14.2,-2.2,L,L,U,0,20700636,20080125HOUPOR,POR,HOU
39474,,Sun,2007,Trailblazers,Hawks,home,94-93,1&1,-6,184,1,-5,3,-1,4,W,L,O,0,20700646,20080127ATLPOR,POR,ATL
39484,,Wed,2007,Trailblazers,Bulls,home,100-97,1&1,-6,184,3,-3,13,5,8,W,L,O,0,20700722,20080206CHIPOR,POR,CHI
39485,,Thu,2007,Rockets,Cavaliers,home,92-77,2&1,-5.5,184,15,9.5,-15,-2.8,-12.2,W,W,U,0,20700724,20080207CLEHOU,HOU,CLE
39486,,Fri,2007,Knicks,Spurs,home,93-99,1&1,7,184,-6,1,8,4.5,3.5,L,W,O,1,20700729,20080208SASNYK,NYK,SAS
39487,,Sat,2007,Rockets,Hawks,home,108-89,1&0,-9,184.5,19,10,12.5,11.2,1.2,W,W,O,0,20700741,20080209ATLHOU,HOU,ATL
39490,,Tue,2007,Hawks,Pistons,home,90-94,2&1,5,184.5,-4,1,-0.5,0.2,-0.8,L,W,U,0,20700758,20080212DETATL,ATL,DET
39501,,Sat,2007,Spurs,Pelicans,home,98-89,1&0,-7,184.5,9,2,2.5,2.2,0.2,W,W,O,0,20700820,20080223NOPSAS,SAS,NOP
39511,,Tue,2007,Spurs,Nets,home,81-70,1&1,-11.5,184,11,-0.5,-33,-16.8,-16.2,W,L,U,0,20700894,20080304BKNSAS,SAS,BKN
39518,,Tue,2007,Timberwolves,Trailblazers,home,96-103,2&0,2,184.5,-7,-5,14.5,4.8,9.8,L,L,O,0,20700948,20080311PORMIN,MIN,POR
39530,,Sun,2007,Mavericks,Spurs,home,81-88,2&1,-3.5,184,-7,-10.5,-15,-12.8,-2.2,L,L,U,0,20701040,20080323SASDAL,DAL,SAS
39533,,Wed,2007,Raptors,Pistons,home,89-82,2&1,-2,184,7,5,-13,-4,-9,W,W,U,0,20701058,20080326DETTOR,TOR,DET
39544,,Sun,2007,Clippers,Rockets,home,79-105,2&1,8,184.5,-26,-18,-0.5,-9.2,8.8,L,L,U,0,20701152,20080406HOULAC,LAC,HOU
39547,,Wed,2007,Seventysixers,Pistons,home,101-94,3&0,-4,184,7,3,11,7,4,W,W,O,0,20701165,20080409DETPHI,PHI,DET
39583,,Thu,2007,Spurs,Pelicans,home,99-80,1&1,-7,184,19,12,-5,3.5,-8.5,W,W,U,0,#N/A,20080515NOPSAS,SAS,NOP
39388,,Fri,2007,Magic,Pistons,home,92-116,1&0,-2.5,185,-24,-26.5,23,-1.8,24.8,L,L,O,0,20700016,20071102DETORL,ORL,DET
39396,,Sat,2007,Nets,Celtics,home,101-112,1&0,2.5,185,-11,-8.5,28,9.8,18.2,L,L,O,0,20700081,20071110BOSBKN,BKN,BOS
39397,,Sun,2007,Hornets,Rockets,home,82-85,1&1,5.5,185.5,-3,2.5,-18.5,-8,-10.5,L,W,U,0,20700089,20071111HOUCHA,CHA,HOU
39409,,Fri,2007,Pistons,Seventysixers,home,83-78,1&2,-9.5,185.5,5,-4.5,-24.5,-14.5,-10,W,L,U,0,20700174,20071123PHIDET,DET,PHI
39417,,Sat,2007,Nets,Seventysixers,home,94-92,3&0,-7.5,185,2,-5.5,1,-2.2,3.2,W,L,O,1,20700236,20071201PHIBKN,BKN,PHI
39428,,Wed,2007,Seventysixers,Timberwolves,home,98-94,1&0,-8,185,4,-4,7,1.5,5.5,W,L,O,0,20700315,20071212MINPHI,PHI,MIN
39435,,Wed,2007,Trailblazers,Raptors,home,101-96,1&0,-2.5,185,5,2.5,12,7.2,4.8,W,W,O,0,20700376,20071219TORPOR,POR,TOR
39442,,Wed,2007,Nets,Pistons,home,83-101,3&2,5.5,185.5,-18,-12.5,-1.5,-7,5.5,L,L,U,0,20700412,20071226DETBKN,BKN,DET
39445,,Sat,2007,Pelicans,Cavaliers,home,86-76,0&1,-5,185.5,10,5,-23.5,-9.2,-14.2,W,W,U,0,20700438,20071229CLENOP,NOP,CLE
39453,,Sun,2007,Raptors,Cavaliers,home,90-93,1&1,-4,185,-3,-7,-2,-4.5,2.5,L,L,U,0,20700490,20080106CLETOR,TOR,CLE
39461,,Mon,2007,Spurs,Seventysixers,home,89-82,1&2,-11,185.5,7,-4,-14.5,-9.2,-5.2,W,L,U,0,20700550,20080114PHISAS,SAS,PHI
39465,,Fri,2007,Celtics,Seventysixers,home,116-89,1&2,-11.5,185,27,15.5,20,17.8,2.2,W,W,O,0,20700576,20080118PHIBOS,BOS,PHI
39466,,Sat,2007,Bulls,Pistons,home,97-81,0&0,6,185.5,16,22,-7.5,7.2,-14.8,W,W,U,0,20700588,20080119DETCHI,CHI,DET
39470,,Wed,2007,Celtics,Raptors,home,112-114,1&3,-8,185,-2,-10,41,15.5,25.5,L,L,O,0,20700613,20080123TORBOS,BOS,TOR
39476,,Tue,2007,Heat,Celtics,home,87-117,2&1,6,185.5,-30,-24,18.5,-2.8,21.2,L,L,O,0,20700659,20080129BOSMIA,MIA,BOS
39477,,Wed,2007,Timberwolves,Bulls,home,83-67,0&0,-4.5,185.5,16,11.5,-35.5,-12,-23.5,W,W,U,0,20700670,20080130CHIMIN,MIN,CHI
39481,,Sun,2007,Pistons,Mavericks,home,90-67,2&2,-5,185,23,18,-28,-5,-23,W,W,U,0,20700697,20080203DALDET,DET,DAL
39484,,Wed,2007,Celtics,Clippers,home,111-100,0&1,-8,185.5,11,3,25.5,14.2,11.2,W,W,O,0,20700715,20080206LACBOS,BOS,LAC
39497,,Tue,2007,Cavaliers,Rockets,home,85-93,5&5,1,185.5,-8,-7,-7.5,-7.2,-0.2,L,L,U,0,20700781,20080219HOUCLE,CLE,HOU
39497,,Tue,2007,Spurs,Hornets,home,85-65,5&5,-11.5,185,20,8.5,-35,-13.2,-21.8,W,W,U,0,20700784,20080219CHASAS,SAS,CHA
39508,,Sat,2007,Clippers,Pistons,home,73-103,0&2,8.5,185.5,-30,-21.5,-9.5,-15.5,6,L,L,U,0,20700874,20080301DETLAC,LAC,DET
39519,,Wed,2007,Pelicans,Spurs,home,100-75,3&1,0,185,25,25,-10,7.5,-17.5,W,W,U,0,20700959,20080312SASNOP,NOP,SAS
39540,,Wed,2007,Heat,Pelicans,home,77-106,1&0,16.5,185.5,-29,-12.5,-2.5,-7.5,5,L,L,U,0,20701117,20080402NOPMIA,MIA,NOP
39551,,Sun,2007,Pistons,Raptors,home,91-84,1&1,-6,185.5,7,1,-10.5,-4.8,-5.8,W,W,U,0,20701199,20080413TORDET,DET,TOR
39554,,Wed,2007,Rockets,Clippers,home,93-75,1&0,-14,185,18,4,-17,-6.5,-10.5,W,W,U,0,20701226,20080416LACHOU,HOU,LAC
39554,,Wed,2007,Spurs,Jazz,home,109-80,1&1,-4.5,185,29,24.5,4,14.2,-10.2,W,W,O,0,20701223,20080416UTASAS,SAS,UTA
39564,,Sat,2007,Jazz,Rockets,home,86-82,1&1,-8.5,185,4,-4.5,-17,-10.8,-6.2,W,L,U,0,#N/A,20080426HOUUTA,UTA,HOU
39573,,Mon,2007,Pistons,Magic,home,100-93,1&1,-6,185,7,1,8,4.5,3.5,W,W,O,0,#N/A,20080505ORLDET,DET,ORL
39581,,Tue,2007,Pistons,Magic,home,91-86,2&2,-6,185.5,5,-1,-8.5,-4.8,-3.8,W,L,U,0,#N/A,20080513ORLDET,DET,ORL
39388,,Fri,2007,Cavaliers,Knicks,home,110-106,1&,-5.5,186.5,4,-1.5,29.5,14,15.5,W,L,O,0,20700020,20071102NYKCLE,CLE,NYK
39389,,Sat,2007,Seventysixers,Nets,home,88-93,0&0,3,186,-5,-2,-5,-3.5,-1.5,L,L,U,0,20700028,20071103BKNPHI,PHI,BKN
39390,,Sun,2007,Heat,Hornets,home,88-90,1&1,-3,186,-2,-5,-8,-6.5,-1.5,L,L,U,0,20700038,20071104CHAMIA,MIA,CHA
39397,,Sun,2007,Spurs,Bucks,home,113-88,1&1,-10.5,186.5,25,14.5,14.5,14.5,0,W,W,O,0,20700090,20071111MILSAS,SAS,MIL
39410,,Sat,2007,Hornets,Celtics,home,95-96,0&0,6.5,186,-1,5.5,5,5.2,-0.2,L,W,O,0,20700185,20071124BOSCHA,CHA,BOS
39410,,Sat,2007,Knicks,Bulls,home,85-78,2&3,2.5,186,7,9.5,-23,-6.8,-16.2,W,W,U,0,20700182,20071124CHINYK,NYK,CHI
39412,,Mon,2007,Clippers,Rockets,home,71-88,1&1,6.5,186.5,-17,-10.5,-27.5,-19,-8.5,L,L,U,0,20700202,20071126HOULAC,LAC,HOU
39416,,Fri,2007,Hawks,Pelicans,home,86-92,1&3,1,186.5,-6,-5,-8.5,-6.8,-1.8,L,L,U,0,20700227,20071130NOPATL,ATL,NOP
39421,,Wed,2007,Nets,Knicks,home,93-100,0&2,-5,186,-7,-12,7,-2.5,9.5,L,L,O,0,20700266,20071205NYKBKN,BKN,NYK
39423,,Fri,2007,Celtics,Raptors,home,112-84,1&1,-12,186,28,16,10,13,-3,W,W,O,0,20700280,20071207TORBOS,BOS,TOR
39423,,Fri,2007,Nets,Rockets,home,89-96,1&1,5,186,-7,-2,-1,-1.5,0.5,L,L,U,0,20700281,20071207HOUBKN,BKN,HOU
39424,,Sat,2007,Hornets,Cavaliers,home,96-93,2&2,-7,186,3,-4,3,-0.5,3.5,W,L,O,0,20700287,20071208CLECHA,CHA,CLE
39438,,Sat,2007,Pelicans,Timberwolves,home,110-76,2&0,-12,186,34,22,0,11,-11,W,W,P,0,20700395,20071222MINNOP,NOP,MIN
39442,,Wed,2007,Spurs,Bulls,home,94-79,3&3,-9.5,186.5,15,5.5,-13.5,-4,-9.5,W,W,U,0,20700414,20071226CHISAS,SAS,CHI
39451,,Fri,2007,Raptors,Pistons,home,85-101,3&1,4.5,186,-16,-11.5,0,-5.8,5.8,L,L,P,0,20700472,20080104DETTOR,TOR,DET
39451,,Fri,2007,Spurs,Knicks,home,97-93,0&1,-12.5,186.5,4,-8.5,3.5,-2.5,6,W,L,O,0,20700480,20080104NYKSAS,SAS,NYK
39452,,Sat,2007,Rockets,Knicks,home,103-91,0&0,-9,186.5,12,3,7.5,5.2,2.2,W,W,O,0,20700487,20080105NYKHOU,HOU,NYK
39458,,Fri,2007,Nets,Celtics,home,77-86,1&1,7,186.5,-9,-2,-23.5,-12.8,-10.8,L,L,U,0,20700524,20080111BOSBKN,BKN,BOS
39458,,Fri,2007,Rockets,Timberwolves,home,113-82,1&2,-11,186,31,20,9,14.5,-5.5,W,W,O,0,20700529,20080111MINHOU,HOU,MIN
39459,,Sat,2007,Clippers,Mavericks,home,94-95,2&0,5.5,186.5,-1,4.5,2.5,3.5,-1,L,W,O,0,20700540,20080112DALLAC,LAC,DAL
39460,,Sun,2007,Raptors,Trailblazers,home,116-109,1&3,-5,186,7,2,39,20.5,18.5,W,W,O,2,20700541,20080113PORTOR,TOR,POR
39460,,Sun,2007,Rockets,Pelicans,home,82-87,1&1,0,186,-5,-5,-17,-11,-6,L,L,U,0,20700543,20080113NOPHOU,HOU,NOP
39466,,Sat,2007,Clippers,Nets,home,120-107,0&2,1,186,13,14,41,27.5,13.5,W,W,O,1,20700593,20080119BKNLAC,LAC,BKN
39468,,Mon,2007,Knicks,Celtics,home,93-109,1&2,8.5,186.5,-16,-7.5,15.5,4,11.5,L,L,O,0,20700595,20080121BOSNYK,NYK,BOS
39470,,Wed,2007,Seventysixers,Pistons,home,78-86,1&1,7,186,-8,-1,-22,-11.5,-10.5,L,L,U,0,20700610,20080123DETPHI,PHI,DET
39477,,Wed,2007,Clippers,Hawks,home,95-88,1&0,1.5,186.5,7,8.5,-3.5,2.5,-6,W,W,U,0,20700674,20080130ATLLAC,LAC,ATL
39477,,Wed,2007,Seventysixers,Bucks,home,112-69,3&0,-7.5,186,43,35.5,-5,15.2,-20.2,W,W,U,0,20700666,20080130MILPHI,PHI,MIL
39477,,Wed,2007,Trailblazers,Cavaliers,home,83-84,2&2,-3,186,-1,-4,-19,-11.5,-7.5,L,L,U,0,20700672,20080130CLEPOR,POR,CLE
39484,,Wed,2007,Pistons,Heat,home,100-95,2&1,-16,186.5,5,-11,8.5,-1.2,9.8,W,L,O,0,20700717,20080206MIADET,DET,MIA
39486,,Fri,2007,Hawks,Cavaliers,home,95-100,1&0,-3,186.5,-5,-8,8.5,0.2,8.2,L,L,O,0,20700730,20080208CLEATL,ATL,CLE
39497,,Tue,2007,Timberwolves,Seventysixers,home,104-88,5&5,2.5,186,16,18.5,6,12.2,-6.2,W,W,O,0,20700783,20080219PHIMIN,MIN,PHI
39502,,Sun,2007,Trailblazers,Celtics,home,102-112,1&1,5.5,186,-10,-4.5,28,11.8,16.2,L,L,O,0,20700827,20080224BOSPOR,POR,BOS
39503,,Mon,2007,Spurs,Hawks,home,89-74,1&1,-12,186,15,3,-23,-10,-13,W,W,U,0,20700834,20080225ATLSAS,SAS,ATL
39523,,Sun,2007,Pistons,Pelicans,home,105-84,1&1,-6,186,21,15,3,9,-6,W,W,O,0,20700986,20080316NOPDET,DET,NOP
39526,,Wed,2007,Pelicans,Rockets,home,90-69,1&0,-5,186,21,16,-27,-5.5,-21.5,W,W,U,0,20701012,20080319HOUNOP,NOP,HOU
39535,,Fri,2007,Spurs,Timberwolves,home,99-84,1&1,-12,186.5,15,3,-3.5,-0.2,-3.2,W,W,U,0,20701079,20080328MINSAS,SAS,MIN
39552,,Mon,2007,Kings,Spurs,home,98-101,1&0,5.5,186,-3,2.5,13,7.8,5.2,L,W,O,0,20701210,20080414SASSAC,SAC,SAS
39552,,Mon,2007,Seventysixers,Cavaliers,home,90-91,1&0,-5,186,-1,-6,-5,-5.5,0.5,L,L,U,0,20701204,20080414CLEPHI,PHI,CLE
39559,,Mon,2007,Cavaliers,Wizards,home,116-86,1&1,-2,186.5,30,28,15.5,21.8,-6.2,W,W,O,0,#N/A,20080421WASCLE,CLE,WAS
39575,,Wed,2007,Magic,Pistons,home,111-86,1&1,-4.5,186.5,25,20.5,10.5,15.5,-5,W,W,O,0,#N/A,20080507DETORL,ORL,DET
39581,,Tue,2007,Pelicans,Spurs,home,101-79,1&1,-3.5,186.5,22,18.5,-6.5,6,-12.5,W,W,U,0,#N/A,20080513SASNOP,NOP,SAS
39401,,Thu,2007,Mavericks,Spurs,home,105-92,1&1,-2.5,187,13,10.5,10,10.2,-0.2,W,W,O,0,20700117,20071115SASDAL,DAL,SAS
39404,,Sun,2007,Magic,Celtics,home,104-102,1&1,1,187,2,3,19,11,8,W,W,O,0,20700142,20071118BOSORL,ORL,BOS
39410,,Sat,2007,Clippers,Pelicans,home,89-98,0&0,3,187,-9,-6,0,-3,3,L,L,P,0,20700191,20071124NOPLAC,LAC,NOP
39410,,Sat,2007,Magic,Heat,home,120-99,0&0,-7.5,187,21,13.5,32,22.8,9.2,W,W,O,0,20700186,20071124MIAORL,ORL,MIA
39413,,Tue,2007,Bucks,Seventysixers,home,99-114,2&2,-6,187,-15,-21,26,2.5,23.5,L,L,O,0,20700207,20071127PHIMIL,MIL,PHI
39425,,Sun,2007,Raptors,Rockets,home,93-80,1&1,3,187,13,16,-14,1,-15,W,W,U,0,20700294,20071209HOUTOR,TOR,HOU
39431,,Sat,2007,Knicks,Nets,home,94-86,0&0,3.5,187,8,11.5,-7,2.2,-9.2,W,W,U,0,20700342,20071215BKNNYK,NYK,BKN
39434,,Tue,2007,Clippers,Raptors,home,77-80,1&1,4.5,187,-3,1.5,-30,-14.2,-15.8,L,W,U,0,20700364,20071218TORLAC,LAC,TOR
39435,,Wed,2007,Hawks,Heat,home,117-111,1&1,-1.5,187,6,4.5,41,22.8,18.2,W,W,O,1,20700367,20071219MIAATL,ATL,MIA
39438,,Sat,2007,Spurs,Clippers,home,99-90,2&0,-15,187,9,-6,2,-2,4,W,L,O,0,20700398,20071222LACSAS,SAS,LAC
39444,,Fri,2007,Spurs,Raptors,home,73-83,1&5,-7.5,187,-10,-17.5,-31,-24.2,-6.8,L,L,U,0,20700428,20071228TORSAS,SAS,TOR
39452,,Sat,2007,Hawks,Nets,home,107-113,0&0,-4,187,-6,-10,33,11.5,21.5,L,L,O,0,20700484,20080105BKNATL,ATL,BKN
39456,,Wed,2007,Raptors,Seventysixers,home,109-96,2&0,-8.5,187,13,4.5,18,11.2,6.8,W,W,O,0,20700509,20080109PHITOR,TOR,PHI
39465,,Fri,2007,Raptors,Hawks,home,89-78,1&1,-6.5,187,11,4.5,-20,-7.8,-12.2,W,W,U,0,20700573,20080118ATLTOR,TOR,ATL
39468,,Mon,2007,Heat,Cavaliers,home,90-97,1&3,3.5,187,-7,-3.5,0,-1.8,1.8,L,L,P,0,20700606,20080121CLEMIA,MIA,CLE
39483,,Tue,2007,Cavaliers,Celtics,home,114-113,2&4,-2.5,187,1,-1.5,40,19.2,20.8,W,L,O,0,20700708,20080205BOSCLE,CLE,BOS
39500,,Fri,2007,Cavaliers,Wizards,home,90-89,1&2,-2.5,187,1,-1.5,-8,-4.8,-3.2,W,L,U,0,20700807,20080222WASCLE,CLE,WAS
39515,,Sat,2007,Clippers,Timberwolves,home,96-99,0&0,-4.5,187,-3,-7.5,8,0.2,7.8,L,L,O,0,20700933,20080308MINLAC,LAC,MIN
39532,,Tue,2007,Trailblazers,Wizards,home,102-82,0&1,0,187,20,20,-3,8.5,-11.5,W,W,U,0,20701057,20080325WASPOR,POR,WAS
39543,,Sat,2007,Hornets,Celtics,home,78-101,0&2,2,187,-23,-21,-8,-14.5,6.5,L,L,U,0,20701139,20080405BOSCHA,CHA,BOS
39550,,Sat,2007,Trailblazers,Mavericks,home,108-105,0&1,4,187,3,7,26,16.5,9.5,W,W,O,0,20701195,20080412DALPOR,POR,DAL
39557,,Sat,2007,Rockets,Jazz,home,82-93,2&2,-1,187,-11,-12,-12,-12,0,L,L,U,0,#N/A,20080419UTAHOU,HOU,UTA
39570,,Fri,2007,Wizards,Cavaliers,home,88-105,1&1,-3,187,-17,-20,6,-7,13,L,L,O,0,#N/A,20080502CLEWAS,WAS,CLE
39578,,Sat,2007,Magic,Pistons,home,89-90,2&2,-4.5,187,-1,-5.5,-8,-6.8,-1.2,L,L,U,0,#N/A,20080510DETORL,ORL,DET
39386,,Wed,2007,Nets,Bulls,home,112-103,&,-2.5,187.5,9,6.5,27.5,17,10.5,W,W,O,1,20700007,20071031CHIBKN,BKN,CHI
39395,,Fri,2007,Pelicans,Spurs,home,85-97,1&1,3.5,187.5,-12,-8.5,-5.5,-7,1.5,L,L,U,0,20700073,20071109SASNOP,NOP,SAS
39400,,Wed,2007,Pelicans,Seventysixers,home,95-76,1&0,-9,187.5,19,10,-16.5,-3.2,-13.2,W,W,U,0,20700111,20071114PHINOP,NOP,PHI
39405,,Mon,2007,Pelicans,Magic,home,88-95,1&0,0,187.5,-7,-7,-4.5,-5.8,1.2,L,L,U,0,20700147,20071119ORLNOP,NOP,ORL
39407,,Wed,2007,Heat,Hawks,home,79-82,3&0,-7.5,187.5,-3,-10.5,-26.5,-18.5,-8,L,L,U,0,20700159,20071121ATLMIA,MIA,ATL
39413,,Tue,2007,Heat,Hornets,home,110-90,2&2,-7,187.5,20,13,12.5,12.8,-0.2,W,W,O,0,20700206,20071127CHAMIA,MIA,CHA
39415,,Thu,2007,Celtics,Knicks,home,104-59,1&2,-13,187.5,45,32,-24.5,3.8,-28.2,W,W,U,0,20700221,20071129NYKBOS,BOS,NYK
39419,,Mon,2007,Raptors,Hornets,home,98-79,1&1,-5,187.5,19,14,-10.5,1.8,-12.2,W,W,U,0,20700250,20071203CHATOR,TOR,CHA
39420,,Tue,2007,Hawks,Pistons,home,95-106,0&1,5.5,187.5,-11,-5.5,13.5,4,9.5,L,L,O,0,20700256,20071204DETATL,ATL,DET
39422,,Thu,2007,Trailblazers,Heat,home,112-106,2&2,2,187.5,6,8,30.5,19.2,11.2,W,W,O,0,20700275,20071206MIAPOR,POR,MIA
39424,,Sat,2007,Knicks,Seventysixers,home,77-105,0&0,-4.5,187.5,-28,-32.5,-5.5,-19,13.5,L,L,U,0,20700289,20071208PHINYK,NYK,PHI
39428,,Wed,2007,Hornets,Clippers,home,108-103,2&0,-5.5,187.5,5,-0.5,23.5,11.5,12,W,L,O,0,20700316,20071212LACCHA,CHA,LAC
39430,,Fri,2007,Nets,Cavaliers,home,105-97,2&2,3,187.5,8,11,14.5,12.8,1.8,W,W,O,0,20700331,20071214CLEBKN,BKN,CLE
39434,,Tue,2007,Nets,Kings,home,101-106,2&2,-4.5,187.5,-5,-9.5,19.5,5,14.5,L,L,O,0,20700362,20071218SACBKN,BKN,SAC
39456,,Wed,2007,Hawks,Cavaliers,home,90-81,3&0,-3,187.5,9,6,-16.5,-5.2,-11.2,W,W,U,0,20700510,20080109CLEATL,ATL,CLE
39459,,Sat,2007,Hornets,Pistons,home,100-103,0&1,8.5,187.5,-3,5.5,15.5,10.5,5,L,W,O,1,20700535,20080112DETCHA,CHA,DET
39461,,Mon,2007,Nets,Trailblazers,home,73-99,2&0,-4.5,187.5,-26,-30.5,-15.5,-23,7.5,L,L,U,0,20700549,20080114PORBKN,BKN,POR
39478,,Thu,2007,Celtics,Mavericks,home,96-90,1&2,-1,187.5,6,5,-1.5,1.8,-3.2,W,W,U,0,20700676,20080131DALBOS,BOS,DAL
39479,,Fri,2007,Timberwolves,Clippers,home,104-83,1&1,-6,187.5,21,15,-0.5,7.2,-7.8,W,W,U,0,20700684,20080201LACMIN,MIN,LAC
39482,,Mon,2007,Hawks,Seventysixers,home,96-91,1&2,-4.5,187.5,5,0.5,-0.5,0,-0.5,W,W,U,0,20700698,20080204PHIATL,ATL,PHI
39489,,Mon,2007,Seventysixers,Mavericks,home,84-76,1&0,3,187.5,8,11,-27.5,-8.2,-19.2,W,W,U,0,20700752,20080211DALPHI,PHI,DAL
39490,,Tue,2007,Nets,Timberwolves,home,92-88,1&1,-6.5,187.5,4,-2.5,-7.5,-5,-2.5,W,L,U,0,20700760,20080212MINBKN,BKN,MIN
39500,,Fri,2007,Pelicans,Rockets,home,80-100,1&0,-3.5,187.5,-20,-23.5,-7.5,-15.5,8,L,L,U,0,20700811,20080222HOUNOP,NOP,HOU
39500,,Fri,2007,Pistons,Bucks,home,127-100,1&1,-12,187.5,27,15,39.5,27.2,12.2,W,W,O,0,20700808,20080222MILDET,DET,MIL
39510,,Mon,2007,Clippers,Seventysixers,home,80-106,1&1,3.5,187.5,-26,-22.5,-1.5,-12,10.5,L,L,U,0,20700888,20080303PHILAC,LAC,PHI
39533,,Wed,2007,Knicks,Heat,home,103-96,1&1,-8,187.5,7,-1,11.5,5.2,6.2,W,L,O,1,20701059,20080326MIANYK,NYK,MIA
39549,,Fri,2007,Pistons,Wizards,home,102-74,1&1,-5.5,187.5,28,22.5,-11.5,5.5,-17,W,W,U,0,20701183,20080411WASDET,DET,WAS
39557,,Sat,2007,Cavaliers,Wizards,home,93-86,2&2,-2.5,187.5,7,4.5,-8.5,-2,-6.5,W,W,U,0,#N/A,20080419WASCLE,CLE,WAS
39393,,Wed,2007,Seventysixers,Hornets,home,94-63,3&0,-4,188,31,27,-31,-2,-29,W,W,U,0,20700055,20071107CHAPHI,PHI,CHA
39400,,Wed,2007,Hawks,Hornets,home,117-109,2&0,-6,188,8,2,38,20,18,W,W,O,0,20700106,20071114CHAATL,ATL,CHA
39403,,Sat,2007,Clippers,Bulls,home,73-92,0&1,2,188,-19,-17,-23,-20,-3,L,L,U,0,20700140,20071117CHILAC,LAC,CHI
39418,,Sun,2007,Spurs,Trailblazers,home,100-79,1&1,-15,188,21,6,-9,-1.5,-7.5,W,W,U,0,20700243,20071202PORSAS,SAS,POR
39422,,Thu,2007,Hawks,Timberwolves,home,90-89,1&1,-9.5,188,1,-8.5,-9,-8.8,-0.2,W,L,U,0,20700273,20071206MINATL,ATL,MIN
39425,,Sun,2007,Clippers,Heat,home,94-100,1&1,2.5,188,-6,-3.5,6,1.2,4.8,L,L,O,0,20700295,20071209MIALAC,LAC,MIA
39430,,Fri,2007,Bulls,Knicks,home,101-96,1&1,-10.5,188,5,-5.5,9,1.8,7.2,W,L,O,0,20700335,20071214NYKCHI,CHI,NYK
39447,,Mon,2007,Clippers,Timberwolves,home,91-82,2&1,-7,188,9,2,-15,-6.5,-8.5,W,W,U,0,20700455,20071231MINLAC,LAC,MIN
39450,,Thu,2007,Bulls,Trailblazers,home,109-115,0&0,-3,188,-6,-9,36,13.5,22.5,L,L,O,2,20700469,20080103PORCHI,CHI,POR
39456,,Wed,2007,Knicks,Rockets,home,92-101,0&0,5,188,-9,-4,5,0.5,4.5,L,L,O,0,20700513,20080109HOUNYK,NYK,HOU
39458,,Fri,2007,Cavaliers,Hornets,home,113-106,1&1,-7.5,188,7,-0.5,31,15.2,15.8,W,L,O,2,20700527,20080111CHACLE,CLE,CHA
39459,,Sat,2007,Spurs,Timberwolves,home,105-88,1&0,-16,188,17,1,5,3,2,W,W,O,0,20700536,20080112MINSAS,SAS,MIN
39460,,Sun,2007,Hawks,Bulls,home,105-84,1&1,-5,188,21,16,1,8.5,-7.5,W,W,O,0,20700542,20080113CHIATL,ATL,CHI
39476,,Tue,2007,Bulls,Timberwolves,home,96-85,1&1,-4,188,11,7,-7,0,-7,W,W,U,0,20700660,20080129MINCHI,CHI,MIN
